"사고다발지FID","사고다발지ID","법정동코드","지점코드","시도시군구명","지점명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6773984,"2022032","1114016200","11140014  ","서울특별시 중구14","서울특별시 중구 신당동(청계6가사거리 부근)",4,4,0,4,0,0,127.009566251283,37.570194946241,"{""type"":""Polygon"",""coordinates"":[[[127.01046457,37.57019495],[127.01044731,37.57005604],[127.01039619,37.56992247],[127.01031317,37.56979937],[127.01020146,37.56969148],[127.01006533,37.56960293],[127.00991002,37.56953713],[127.0097415,37.56949661],[127.00956625,37.56948293],[127.009391,37.56949661],[127.00922248,37.56953713],[127.00906717,37.56960293],[127.00893105,37.56969148],[127.00881933,37.56979937],[127.00873632,37.56992247],[127.0086852,37.57005604],[127.00866794,37.57019495],[127.0086852,37.57033385],[127.00873632,37.57046742],[127.00881933,37.57059052],[127.00893105,37.57069841],[127.00906717,37.57078696],[127.00922248,37.57085276],[127.009391,37.57089327],[127.00956625,37.57090695],[127.0097415,37.57089327],[127.00991002,37.57085276],[127.01006533,37.57078696],[127.01020146,37.57069841],[127.01031317,37.57059052],[127.01039619,37.57046742],[127.01044731,37.57033385],[127.01046457,37.57019495]]]}"
6773906,"2022032","1114016200","11140015  ","서울특별시 중구15","서울특별시 중구 신당동(청계7가사거리 부근)",4,4,0,4,0,0,127.015685712427,37.56949913178,"{""type"":""Polygon"",""coordinates"":[[[127.01658403,37.56949913],[127.01656677,37.56936022],[127.01651565,37.56922665],[127.01643263,37.56910355],[127.01632092,37.56899566],[127.01618479,37.56890711],[127.01602948,37.56884131],[127.01586097,37.56880079],[127.01568571,37.56878711],[127.01551046,37.56880079],[127.01534194,37.56884131],[127.01518664,37.56890711],[127.01505051,37.56899566],[127.01493879,37.56910355],[127.01485578,37.56922665],[127.01480466,37.56936022],[127.0147874,37.56949913],[127.01480466,37.56963804],[127.01485578,37.56977161],[127.01493879,37.56989471],[127.01505051,37.5700026],[127.01518664,37.57009115],[127.01534194,37.57015695],[127.01551046,37.57019746],[127.01568571,37.57021115],[127.01586097,37.57019746],[127.01602948,37.57015695],[127.01618479,37.57009115],[127.01632092,37.5700026],[127.01643263,37.56989471],[127.01651565,37.56977161],[127.01656677,37.56963804],[127.01658403,37.56949913]]]}"
6773785,"2022032","1117010200","11170001  ","서울특별시 용산구1","서울특별시 용산구 용산동2가(중앙경리단앞 부근)",4,5,0,5,0,0,126.986905097493,37.539092225127,"{""type"":""Polygon"",""coordinates"":[[[126.98780341,37.53909223],[126.98778615,37.53895326],[126.98773503,37.53881964],[126.98765202,37.53869649],[126.9875403,37.53858855],[126.98740417,37.53849996],[126.98724887,37.53843414],[126.98708035,37.5383936],[126.9869051,37.53837991],[126.98672984,37.5383936],[126.98656133,37.53843414],[126.98640602,37.53849996],[126.98626989,37.53858855],[126.98615818,37.53869649],[126.98607516,37.53881964],[126.98602404,37.53895326],[126.98600678,37.53909223],[126.98602404,37.53923119],[126.98607516,37.53936481],[126.98615818,37.53948796],[126.98626989,37.5395959],[126.98640602,37.53968449],[126.98656133,37.53975031],[126.98672984,37.53979084],[126.9869051,37.53980453],[126.98708035,37.53979084],[126.98724887,37.53975031],[126.98740417,37.53968449],[126.9875403,37.5395959],[126.98765202,37.53948796],[126.98773503,37.53936481],[126.98778615,37.53923119],[126.98780341,37.53909223]]]}"
6774101,"2022032","1117011000","11170002  ","서울특별시 용산구2","서울특별시 용산구 청파동2가(숙명여대입구교차로 부근)",4,6,0,4,2,0,126.971017859488,37.544790767581,"{""type"":""Polygon"",""coordinates"":[[[126.97191617,37.54479077],[126.97189891,37.54465181],[126.97184779,37.5445182],[126.97176478,37.54439506],[126.97165306,37.54428713],[126.97151694,37.54419855],[126.97136163,37.54413273],[126.97119311,37.5440922],[126.97101786,37.54407851],[126.97084261,37.5440922],[126.97067409,37.54413273],[126.97051878,37.54419855],[126.97038265,37.54428713],[126.97027094,37.54439506],[126.97018792,37.5445182],[126.97013681,37.54465181],[126.97011954,37.54479077],[126.97013681,37.54492972],[126.97018792,37.54506333],[126.97027094,37.54518647],[126.97038265,37.54529441],[126.97051878,37.54538298],[126.97067409,37.5454488],[126.97084261,37.54548933],[126.97101786,37.54550302],[126.97119311,37.54548933],[126.97136163,37.5454488],[126.97151694,37.54538298],[126.97165306,37.54529441],[126.97176478,37.54518647],[126.97184779,37.54506333],[126.97189891,37.54492972],[126.97191617,37.54479077]]]}"
6773800,"2022032","1117011200","11170003  ","서울특별시 용산구3","서울특별시 용산구 원효로1가(용산구청 부근)",4,6,0,4,2,0,126.966086014259,37.537918309483,"{""type"":""Polygon"",""coordinates"":[[[126.96698433,37.53791831],[126.96696707,37.53777934],[126.96691595,37.53764572],[126.96683294,37.53752256],[126.96672122,37.53741462],[126.96658509,37.53732604],[126.96642978,37.53726021],[126.96626127,37.53721967],[126.96608601,37.53720599],[126.96591076,37.53721967],[126.96574224,37.53726021],[126.96558694,37.53732604],[126.96545081,37.53741462],[126.96533909,37.53752256],[126.96525608,37.53764572],[126.96520496,37.53777934],[126.9651877,37.53791831],[126.96520496,37.53805728],[126.96525608,37.5381909],[126.96533909,37.53831405],[126.96545081,37.53842199],[126.96558694,37.53851058],[126.96574224,37.5385764],[126.96591076,37.53861694],[126.96608601,37.53863063],[126.96626127,37.53861694],[126.96642978,37.5385764],[126.96658509,37.53851058],[126.96672122,37.53842199],[126.96683294,37.53831405],[126.96691595,37.5381909],[126.96696707,37.53805728],[126.96698433,37.53791831]]]}"
6773425,"2022032","1117011200","11170004  ","서울특별시 용산구4","서울특별시 용산구 원효로1가(용산서 부근)",4,5,0,4,1,0,126.968785882464,37.540273997248,"{""type"":""Polygon"",""coordinates"":[[[126.9696842,37.540274],[126.96966694,37.54013503],[126.96961582,37.54000141],[126.9695328,37.53987827],[126.96942109,37.53977033],[126.96928496,37.53968174],[126.96912965,37.53961592],[126.96896114,37.53957538],[126.96878588,37.5395617],[126.96861063,37.53957538],[126.96844211,37.53961592],[126.96828681,37.53968174],[126.96815068,37.53977033],[126.96803896,37.53987827],[126.96795595,37.54000141],[126.96790483,37.54013503],[126.96788757,37.540274],[126.96790483,37.54041296],[126.96795595,37.54054658],[126.96803896,37.54066973],[126.96815068,37.54077767],[126.96828681,37.54086625],[126.96844211,37.54093207],[126.96861063,37.5409726],[126.96878588,37.54098629],[126.96896114,37.5409726],[126.96912965,37.54093207],[126.96928496,37.54086625],[126.96942109,37.54077767],[126.9695328,37.54066973],[126.96961582,37.54054658],[126.96966694,37.54041296],[126.9696842,37.540274]]]}"
6773158,"2022032","1120010700","11200001  ","서울특별시 성동구1","서울특별시 성동구 행당동(세림간호학원 부근)",5,7,0,6,1,0,127.037038805897,37.559129149991,"{""type"":""Polygon"",""coordinates"":[[[127.03793712,37.55912915],[127.03791986,37.55899022],[127.03786874,37.55885663],[127.03778573,37.55873352],[127.03767401,37.55862561],[127.03753788,37.55853704],[127.03738258,37.55847124],[127.03721406,37.55843071],[127.03703881,37.55841703],[127.03686355,37.55843071],[127.03669504,37.55847124],[127.03653973,37.55853704],[127.0364036,37.55862561],[127.03629188,37.55873352],[127.03620887,37.55885663],[127.03615775,37.55899022],[127.03614049,37.55912915],[127.03615775,37.55926808],[127.03620887,37.55940166],[127.03629188,37.55952478],[127.0364036,37.55963269],[127.03653973,37.55972125],[127.03669504,37.55978706],[127.03686355,37.55982758],[127.03703881,37.55984126],[127.03721406,37.55982758],[127.03738258,37.55978706],[127.03753788,37.55972125],[127.03767401,37.55963269],[127.03778573,37.55952478],[127.03786874,37.55940166],[127.03791986,37.55926808],[127.03793712,37.55912915]]]}"
6773446,"2022032","1120010700","11200002  ","서울특별시 성동구2","서울특별시 성동구 행당동(도선사거리 부근)",5,7,0,5,2,0,127.036768837513,37.566158617127,"{""type"":""Polygon"",""coordinates"":[[[127.03766715,37.56615862],[127.03764989,37.5660197],[127.03759877,37.56588613],[127.03751576,37.56576302],[127.03740404,37.56565512],[127.03726791,37.56556657],[127.03711261,37.56550077],[127.03694409,37.56546025],[127.03676884,37.56544656],[127.03659358,37.56546025],[127.03642507,37.56550077],[127.03626976,37.56556657],[127.03613363,37.56565512],[127.03602192,37.56576302],[127.0359389,37.56588613],[127.03588778,37.5660197],[127.03587052,37.56615862],[127.03588778,37.56629753],[127.0359389,37.56643111],[127.03602192,37.56655421],[127.03613363,37.56666211],[127.03626976,37.56675066],[127.03642507,37.56681646],[127.03659358,37.56685698],[127.03676884,37.56687066],[127.03694409,37.56685698],[127.03711261,37.56681646],[127.03726791,37.56675066],[127.03740404,37.56666211],[127.03751576,37.56655421],[127.03759877,37.56643111],[127.03764989,37.56629753],[127.03766715,37.56615862]]]}"
6773775,"2022032","1120010700","11200003  ","서울특별시 성동구3","서울특별시 성동구 행당동(한양대병원 부근)",4,6,0,4,1,1,127.039763860515,37.557877913336,"{""type"":""Polygon"",""coordinates"":[[[127.04066218,37.55787791],[127.04064491,37.55773898],[127.0405938,37.55760539],[127.04051078,37.55748227],[127.04039907,37.55737436],[127.04026294,37.5572858],[127.04010763,37.55721999],[127.03993911,37.55717946],[127.03976386,37.55716578],[127.03958861,37.55717946],[127.03942009,37.55721999],[127.03926478,37.5572858],[127.03912866,37.55737436],[127.03901694,37.55748227],[127.03893393,37.55760539],[127.03888281,37.55773898],[127.03886555,37.55787791],[127.03888281,37.55801684],[127.03893393,37.55815043],[127.03901694,37.55827355],[127.03912866,37.55838146],[127.03926478,37.55847002],[127.03942009,37.55853583],[127.03958861,37.55857636],[127.03976386,37.55859004],[127.03993911,37.55857636],[127.04010763,37.55853583],[127.04026294,37.55847002],[127.04039907,37.55838146],[127.04051078,37.55827355],[127.0405938,37.55815043],[127.04064491,37.55801684],[127.04066218,37.55787791]]]}"
6773857,"2022032","1121510100","11215001  ","서울특별시 광진구1","서울특별시 광진구 중곡동(장평교앞교차로 부근)",4,9,0,5,3,1,127.080445905555,37.57173001433,"{""type"":""Polygon"",""coordinates"":[[[127.08134422,37.57173001],[127.08132696,37.57159111],[127.08127584,37.57145754],[127.08119283,37.57133445],[127.08108111,37.57122656],[127.08094498,37.57113801],[127.08078968,37.57107221],[127.08062116,37.5710317],[127.08044591,37.57101801],[127.08027065,37.5710317],[127.08010214,37.57107221],[127.07994683,37.57113801],[127.0798107,37.57122656],[127.07969898,37.57133445],[127.07961597,37.57145754],[127.07956485,37.57159111],[127.07954759,37.57173001],[127.07956485,37.57186892],[127.07961597,37.57200248],[127.07969898,37.57212558],[127.0798107,37.57223347],[127.07994683,37.57232202],[127.08010214,37.57238781],[127.08027065,37.57242833],[127.08044591,37.57244201],[127.08062116,37.57242833],[127.08078968,37.57238781],[127.08094498,37.57232202],[127.08108111,37.57223347],[127.08119283,37.57212558],[127.08127584,37.57200248],[127.08132696,37.57186892],[127.08134422,37.57173001]]]}"
6773479,"2022032","1121510500","11215002  ","서울특별시 광진구2","서울특별시 광진구 자양동(성수사거리 부근)",4,6,0,5,1,0,127.063858717107,37.54210557991,"{""type"":""Polygon"",""coordinates"":[[[127.06475703,37.54210558],[127.06473977,37.54196662],[127.06468865,37.541833],[127.06460564,37.54170986],[127.06449392,37.54160192],[127.06435779,37.54151334],[127.06420249,37.54144752],[127.06403397,37.54140698],[127.06385872,37.5413933],[127.06368346,37.54140698],[127.06351495,37.54144752],[127.06335964,37.54151334],[127.06322351,37.54160192],[127.0631118,37.54170986],[127.06302878,37.541833],[127.06297766,37.54196662],[127.0629604,37.54210558],[127.06297766,37.54224454],[127.06302878,37.54237816],[127.0631118,37.5425013],[127.06322351,37.54260924],[127.06335964,37.54269782],[127.06351495,37.54276364],[127.06368346,37.54280417],[127.06385872,37.54281786],[127.06403397,37.54280417],[127.06420249,37.54276364],[127.06435779,37.54269782],[127.06449392,37.54260924],[127.06460564,37.5425013],[127.06468865,37.54237816],[127.06473977,37.54224454],[127.06475703,37.54210558]]]}"
6773470,"2022032","1121510100","11215003  ","서울특별시 광진구3","서울특별시 광진구 중곡동(용마사거리 부근)",4,5,0,4,1,0,127.082536546925,37.562363383664,"{""type"":""Polygon"",""coordinates"":[[[127.08343486,37.56236338],[127.0834176,37.56222446],[127.08336648,37.56209088],[127.08328347,37.56196777],[127.08317175,37.56185986],[127.08303562,37.5617713],[127.08288032,37.5617055],[127.0827118,37.56166498],[127.08253655,37.56165129],[127.08236129,37.56166498],[127.08219278,37.5617055],[127.08203747,37.5617713],[127.08190134,37.56185986],[127.08178963,37.56196777],[127.08170661,37.56209088],[127.08165549,37.56222446],[127.08163823,37.56236338],[127.08165549,37.5625023],[127.08170661,37.56263589],[127.08178963,37.562759],[127.08190134,37.5628669],[127.08203747,37.56295546],[127.08219278,37.56302126],[127.08236129,37.56306178],[127.08253655,37.56307547],[127.0827118,37.56306178],[127.08288032,37.56302126],[127.08303562,37.56295546],[127.08317175,37.5628669],[127.08328347,37.562759],[127.08336648,37.56263589],[127.0834176,37.5625023],[127.08343486,37.56236338]]]}"
6774118,"2022032","1121510300","11215004  ","서울특별시 광진구4","서울특별시 광진구 구의동(아차산역사거리 부근)",4,5,0,4,1,0,127.090525515142,37.550854055271,"{""type"":""Polygon"",""coordinates"":[[[127.09142383,37.55085406],[127.09140657,37.55071511],[127.09135545,37.55058151],[127.09127244,37.55045838],[127.09116072,37.55035046],[127.09102459,37.55026188],[127.09086929,37.55019607],[127.09070077,37.55015554],[127.09052552,37.55014186],[127.09035026,37.55015554],[127.09018174,37.55019607],[127.09002644,37.55026188],[127.08989031,37.55035046],[127.08977859,37.55045838],[127.08969558,37.55058151],[127.08964446,37.55071511],[127.0896272,37.55085406],[127.08964446,37.550993],[127.08969558,37.5511266],[127.08977859,37.55124973],[127.08989031,37.55135765],[127.09002644,37.55144622],[127.09018174,37.55151204],[127.09035026,37.55155256],[127.09052552,37.55156625],[127.09070077,37.55155256],[127.09086929,37.55151204],[127.09102459,37.55144622],[127.09116072,37.55135765],[127.09127244,37.55124973],[127.09135545,37.5511266],[127.09140657,37.550993],[127.09142383,37.55085406]]]}"
6773858,"2022032","1121510500","11215005  ","서울특별시 광진구5","서울특별시 광진구 자양동(자양동21613 부근)",4,5,0,4,1,0,127.08358779684,37.536227860129,"{""type"":""Polygon"",""coordinates"":[[[127.08448611,37.53622786],[127.08446885,37.53608889],[127.08441773,37.53595526],[127.08433472,37.53583211],[127.084223,37.53572416],[127.08408687,37.53563557],[127.08393157,37.53556975],[127.08376305,37.53552921],[127.0835878,37.53551552],[127.08341254,37.53552921],[127.08324403,37.53556975],[127.08308872,37.53563557],[127.08295259,37.53572416],[127.08284087,37.53583211],[127.08275786,37.53595526],[127.08270674,37.53608889],[127.08268948,37.53622786],[127.08270674,37.53636683],[127.08275786,37.53650046],[127.08284087,37.53662361],[127.08295259,37.53673156],[127.08308872,37.53682014],[127.08324403,37.53688597],[127.08341254,37.53692651],[127.0835878,37.53694019],[127.08376305,37.53692651],[127.08393157,37.53688597],[127.08408687,37.53682014],[127.084223,37.53673156],[127.08433472,37.53662361],[127.08441773,37.53650046],[127.08446885,37.53636683],[127.08448611,37.53622786]]]}"
6773129,"2022032","1123010600","11230001  ","서울특별시 동대문구1","서울특별시 동대문구 장안동(장안동4695 부근)",6,7,0,6,1,0,127.0713846271,37.572058002476,"{""type"":""Polygon"",""coordinates"":[[[127.07228294,37.572058],[127.07226568,37.5719191],[127.07221456,37.57178553],[127.07213155,37.57166244],[127.07201983,37.57155455],[127.0718837,37.571466],[127.0717284,37.5714002],[127.07155988,37.57135969],[127.07138463,37.57134601],[127.07120937,37.57135969],[127.07104086,37.5714002],[127.07088555,37.571466],[127.07074942,37.57155455],[127.07063771,37.57166244],[127.07055469,37.57178553],[127.07050357,37.5719191],[127.07048631,37.572058],[127.07050357,37.57219691],[127.07055469,37.57233047],[127.07063771,37.57245356],[127.07074942,37.57256146],[127.07088555,37.57265],[127.07104086,37.5727158],[127.07120937,37.57275631],[127.07138463,37.57276999],[127.07155988,37.57275631],[127.0717284,37.5727158],[127.0718837,37.57265],[127.07201983,37.57256146],[127.07213155,37.57245356],[127.07221456,37.57233047],[127.07226568,37.57219691],[127.07228294,37.572058]]]}"
6773167,"2022032","1123010200","11230002  ","서울특별시 동대문구2","서울특별시 동대문구 용두동(경동시장앞교차로 부근)",5,6,1,4,0,1,127.03828062755,37.578062332412,"{""type"":""Polygon"",""coordinates"":[[[127.03917894,37.57806233],[127.03916168,37.57792344],[127.03911056,37.57778989],[127.03902755,37.5776668],[127.03891583,37.57755892],[127.0387797,37.57747038],[127.0386244,37.57740459],[127.03845588,37.57736407],[127.03828063,37.57735039],[127.03810537,37.57736407],[127.03793686,37.57740459],[127.03778155,37.57747038],[127.03764542,37.57755892],[127.03753371,37.5776668],[127.03745069,37.57778989],[127.03739957,37.57792344],[127.03738231,37.57806233],[127.03739957,37.57820122],[127.03745069,37.57833478],[127.03753371,37.57845786],[127.03764542,37.57856575],[127.03778155,37.57865428],[127.03793686,37.57872007],[127.03810537,37.57876059],[127.03828063,37.57877426],[127.03845588,37.57876059],[127.0386244,37.57872007],[127.0387797,37.57865428],[127.03891583,37.57856575],[127.03902755,37.57845786],[127.03911056,37.57833478],[127.03916168,37.57820122],[127.03917894,37.57806233]]]}"
6773435,"2022032","1123010500","11230003  ","서울특별시 동대문구3","서울특별시 동대문구 답십리동(답십리사거리 부근)",4,7,0,5,2,0,127.057563957412,37.572908362732,"{""type"":""Polygon"",""coordinates"":[[[127.05846227,37.57290836],[127.05844501,37.57276946],[127.05839389,37.5726359],[127.05831088,37.5725128],[127.05819916,37.57240491],[127.05806303,37.57231637],[127.05790773,37.57225057],[127.05773921,37.57221006],[127.05756396,37.57219637],[127.0573887,37.57221006],[127.05722019,37.57225057],[127.05706488,37.57231637],[127.05692875,37.57240491],[127.05681704,37.5725128],[127.05673402,37.5726359],[127.0566829,37.57276946],[127.05666564,37.57290836],[127.0566829,37.57304726],[127.05673402,37.57318083],[127.05681704,37.57330392],[127.05692875,37.57341181],[127.05706488,37.57350035],[127.05722019,37.57356615],[127.0573887,37.57360666],[127.05756396,37.57362034],[127.05773921,37.57360666],[127.05790773,37.57356615],[127.05806303,37.57350035],[127.05819916,37.57341181],[127.05831088,37.57330392],[127.05839389,37.57318083],[127.05844501,37.57304726],[127.05846227,37.57290836]]]}"
6774037,"2022032","1123010700","11230004  ","서울특별시 동대문구4","서울특별시 동대문구 청량리동(떡전교사거리 부근)",4,6,0,5,1,0,127.052278208274,37.585687568028,"{""type"":""Polygon"",""coordinates"":[[[127.05317652,37.58568757],[127.05315926,37.58554869],[127.05310814,37.58541515],[127.05302513,37.58529208],[127.05291341,37.5851842],[127.05277729,37.58509567],[127.05262198,37.58502989],[127.05245346,37.58498938],[127.05227821,37.5849757],[127.05210296,37.58498938],[127.05193444,37.58502989],[127.05177913,37.58509567],[127.051643,37.5851842],[127.05153129,37.58529208],[127.05144827,37.58541515],[127.05139715,37.58554869],[127.05137989,37.58568757],[127.05139715,37.58582645],[127.05144827,37.58595999],[127.05153129,37.58608306],[127.051643,37.58619093],[127.05177913,37.58627946],[127.05193444,37.58634524],[127.05210296,37.58638575],[127.05227821,37.58639943],[127.05245346,37.58638575],[127.05262198,37.58634524],[127.05277729,37.58627946],[127.05291341,37.58619093],[127.05302513,37.58608306],[127.05310814,37.58595999],[127.05315926,37.58582645],[127.05317652,37.58568757]]]}"
6774013,"2022032","1123010700","11230005  ","서울특별시 동대문구5","서울특별시 동대문구 청량리동(영휘원사거리 부근)",4,6,0,5,0,1,127.042987511865,37.586192769382,"{""type"":""Polygon"",""coordinates"":[[[127.04388583,37.58619277],[127.04386857,37.58605389],[127.04381745,37.58592035],[127.04373443,37.58579728],[127.04362272,37.58568941],[127.04348659,37.58560088],[127.04333128,37.5855351],[127.04316276,37.58549459],[127.04298751,37.58548091],[127.04281226,37.58549459],[127.04264374,37.5855351],[127.04248843,37.58560088],[127.04235231,37.58568941],[127.04224059,37.58579728],[127.04215758,37.58592035],[127.04210646,37.58605389],[127.0420892,37.58619277],[127.04210646,37.58633165],[127.04215758,37.58646519],[127.04224059,37.58658826],[127.04235231,37.58669613],[127.04248843,37.58678466],[127.04264374,37.58685044],[127.04281226,37.58689095],[127.04298751,37.58690462],[127.04316276,37.58689095],[127.04333128,37.58685044],[127.04348659,37.58678466],[127.04362272,37.58669613],[127.04373443,37.58658826],[127.04381745,37.58646519],[127.04386857,37.58633165],[127.04388583,37.58619277]]]}"
6773178,"2022032","1123010300","11230006  ","서울특별시 동대문구6","서울특별시 동대문구 제기동(고대앞사거리 부근)",4,5,0,5,0,0,127.032566328974,37.586332229949,"{""type"":""Polygon"",""coordinates"":[[[127.03346464,37.58633223],[127.03344738,37.58619335],[127.03339626,37.58605981],[127.03331325,37.58593674],[127.03320153,37.58582887],[127.03306541,37.58574034],[127.0329101,37.58567456],[127.03274158,37.58563405],[127.03256633,37.58562037],[127.03239108,37.58563405],[127.03222256,37.58567456],[127.03206725,37.58574034],[127.03193112,37.58582887],[127.03181941,37.58593674],[127.03173639,37.58605981],[127.03168527,37.58619335],[127.03166801,37.58633223],[127.03168527,37.58647111],[127.03173639,37.58660465],[127.03181941,37.58672772],[127.03193112,37.58683559],[127.03206725,37.58692411],[127.03222256,37.5869899],[127.03239108,37.58703041],[127.03256633,37.58704408],[127.03274158,37.58703041],[127.0329101,37.5869899],[127.03306541,37.58692411],[127.03320153,37.58683559],[127.03331325,37.58672772],[127.03339626,37.58660465],[127.03344738,37.58647111],[127.03346464,37.58633223]]]}"
6773998,"2022032","1123010900","11230007  ","서울특별시 동대문구7","서울특별시 동대문구 휘경동(회기역앞교차로 부근)",4,6,0,4,2,0,127.056332065174,37.589668798377,"{""type"":""Polygon"",""coordinates"":[[[127.05723038,37.5896688],[127.05721312,37.58952993],[127.057162,37.58939639],[127.05707899,37.58927333],[127.05696727,37.58916546],[127.05683114,37.58907694],[127.05667584,37.58901116],[127.05650732,37.58897065],[127.05633207,37.58895697],[127.05615681,37.58897065],[127.05598829,37.58901116],[127.05583299,37.58907694],[127.05569686,37.58916546],[127.05558514,37.58927333],[127.05550213,37.58939639],[127.05545101,37.58952993],[127.05543375,37.5896688],[127.05545101,37.58980767],[127.05550213,37.5899412],[127.05558514,37.59006427],[127.05569686,37.59017213],[127.05583299,37.59026066],[127.05598829,37.59032644],[127.05615681,37.59036694],[127.05633207,37.59038062],[127.05650732,37.59036694],[127.05667584,37.59032644],[127.05683114,37.59026066],[127.05696727,37.59017213],[127.05707899,37.59006427],[127.057162,37.5899412],[127.05721312,37.58980767],[127.05723038,37.5896688]]]}"
